regulator	target	beta.sign.sum	prior	ens_tf	ens_target
ONECUT3	NLRP2	378.81183595837405	1	ENSG00000126456	ENSG00000172936
ONECUT3	SP110	1013.3208902142801	1	ENSG00000126456	ENSG00000162654
ONECUT3	IRF4	1209.1767445719199	1	ENSG00000126456	ENSG00000137198
ONECUT3	B2M	257.521908873607	1	ENSG00000126456	ENSG00000089127
POU5F1B	CFLAR	99.684454974487494	1	ENSG00000134317	ENSG00000101882
MEF2B	PML	191.97793312996799	1	ENSG00000169083	ENSG00000234745
MEF2B	DTX3L	916.08121650263104	1	ENSG00000169083	ENSG00000205364
SCRT2	PLA2G2A	-105.047789936073	1	ENSG00000025156	ENSG00000171621
YY2	DMP1	879.18168477091297	1	ENSG00000113580	ENSG00000141401
CEBPA	PTHLH	-169.01449121837098	1	ENSG00000179388	ENSG00000132170
CEBPA	RNF24	416.75794838087097	1	ENSG00000179388	ENSG00000005471
CEBPA	CPT1A	-160.88694316630301	1	ENSG00000179388	ENSG00000153094
CEBPA	MAX	176.44601277044498	1	ENSG00000179388	ENSG00000188641
CEBPA	TRIM5	541.52323569986697	1	ENSG00000179388	ENSG00000104921
CEBPA	MYC	-462.25378167452698	1	ENSG00000179388	ENSG00000187513
CEBPA	HK2	275.79089198218702	1	ENSG00000179388	ENSG00000107798
CEBPA	F8	376.70815986666901	1	ENSG00000179388	ENSG00000106366
CEBPA	TNFAIP2	297.45795851389101	1	ENSG00000179388	ENSG00000131171
ZNF350	BMI1	74.604581111785592	1	ENSG00000139613	ENSG00000158006
ZNF350	CALCB	-136.69862654357598	1	ENSG00000139613	ENSG00000175097
